TMDB,Season,Episode,Link
40075,0,14,https://archive.org/download/GFExtras/Extras/Extra%2014.mp4|https://archive.org/download/GFExtras/Extras/Extra%2014.ia.mp4
40075,0,15,https://archive.org/download/GFExtras/Extras/Extra%2015.mp4|https://archive.org/download/GFExtras/Extras/Extra%2015.ia.mp4
40075,0,16,https://archive.org/download/GFExtras/Extras/Extra%2016.mp4|https://archive.org/download/GFExtras/Extras/Extra%2016.ia.mp4
40075,0,17,https://archive.org/download/GFExtras/Extras/Extra%2017.mp4|https://archive.org/download/GFExtras/Extras/Extra%2017.ia.mp4
40075,0,18,https://archive.org/download/GFExtras/Extras/Extra%2018.mp4|https://archive.org/download/GFExtras/Extras/Extra%2018.ia.mp4
40075,0,19,https://archive.org/download/GFExtras/Extras/Extra%2019.mp4|https://archive.org/download/GFExtras/Extras/Extra%2019.ia.mp4
40075,0,20,https://archive.org/download/GFExtras/Extras/Extra%2020.mp4|https://archive.org/download/GFExtras/Extras/Extra%2020.ia.mp4
40075,0,21,https://archive.org/download/GFExtras/Extras/Extra%2021.mp4|https://archive.org/download/GFExtras/Extras/Extra%2021.ia.mp4
40075,0,22,https://archive.org/download/GFExtras/Extras/Extra%2022.mp4|https://archive.org/download/GFExtras/Extras/Extra%2022.ia.mp4
40075,0,23,https://archive.org/download/GFExtras/Extras/Extra%2023.mp4|https://archive.org/download/GFExtras/Extras/Extra%2023.ia.mp4
40075,0,24,https://archive.org/download/GFExtras/Extras/Extra%2024.mp4|https://archive.org/download/GFExtras/Extras/Extra%2024.ia.mp4
40075,0,25,https://archive.org/download/GFExtras/Extras/Extra%2025.mp4|https://archive.org/download/GFExtras/Extras/Extra%2025.ia.mp4
40075,0,26,https://archive.org/download/GFExtras/Extras/Extra%2026.mp4|https://archive.org/download/GFExtras/Extras/Extra%2026.ia.mp4
40075,0,27,https://archive.org/download/GFExtras/Extras/Extra%2027.mp4|https://archive.org/download/GFExtras/Extras/Extra%2027.ia.mp4
40075,0,28,https://archive.org/download/GFExtras/Extras/Extra%2028.mp4|https://archive.org/download/GFExtras/Extras/Extra%2028.ia.mp4
40075,0,29,https://archive.org/download/GFExtras/Extras/Extra%2029.mp4|https://archive.org/download/GFExtras/Extras/Extra%2029.ia.mp4
40075,0,30,https://archive.org/download/GFExtras/Extras/Extra%2030.mp4|https://archive.org/download/GFExtras/Extras/Extra%2030.ia.mp4
40075,0,31,https://archive.org/download/GFExtras/Extras/Extra%2031.mp4|https://archive.org/download/GFExtras/Extras/Extra%2031.ia.mp4
40075,0,32,https://archive.org/download/GFExtras/Extras/Extra%2032.mp4|https://archive.org/download/GFExtras/Extras/Extra%2032.ia.mp4
40075,0,33,https://archive.org/download/GFExtras/Extras/Extra%2033.mp4|https://archive.org/download/GFExtras/Extras/Extra%2033.ia.mp4
40075,0,34,https://archive.org/download/GFExtras/Extras/Extra%2034.mp4|https://archive.org/download/GFExtras/Extras/Extra%2034.ia.mp4
40075,0,35,https://archive.org/download/GFExtras/Extras/Extra%2035.mp4|https://archive.org/download/GFExtras/Extras/Extra%2035.ia.mp4
40075,0,36,https://archive.org/download/GFExtras/Extras/Extra%2036.mp4|https://archive.org/download/GFExtras/Extras/Extra%2036.ia.mp4
40075,0,37,https://archive.org/download/GFExtras/Extras/Extra%2037.mp4|https://archive.org/download/GFExtras/Extras/Extra%2037.ia.mp4
40075,0,38,https://archive.org/download/GFExtras/Extras/Extra%2038.mp4|https://archive.org/download/GFExtras/Extras/Extra%2038.ia.mp4
40075,0,39,https://archive.org/download/GFExtras/Extras/Extra%2039.mp4|https://archive.org/download/GFExtras/Extras/Extra%2039.ia.mp4
40075,0,40,https://archive.org/download/GFExtras/Extras/Extra%2040.mp4|https://archive.org/download/GFExtras/Extras/Extra%2040.ia.mp4
40075,0,41,https://archive.org/download/GFExtras/Extras/Extra%2041.mp4|https://archive.org/download/GFExtras/Extras/Extra%2041.ia.mp4
40075,0,42,https://archive.org/download/GFExtras/Extras/Extra%2042.mp4|https://archive.org/download/GFExtras/Extras/Extra%2042.ia.mp4
40075,0,43,https://archive.org/download/GFExtras/Extras/Extra%2043.mp4|https://archive.org/download/GFExtras/Extras/Extra%2043.ia.mp4
40075,0,44,https://archive.org/download/GFExtras/Extras/Extra%2044.mp4|https://archive.org/download/GFExtras/Extras/Extra%2044.ia.mp4
40075,0,45,https://archive.org/download/GFExtras/Extras/Extra%2045.mp4|https://archive.org/download/GFExtras/Extras/Extra%2045.ia.mp4
40075,0,46,https://archive.org/download/GFExtras/Extras/Extra%2046.mp4|https://archive.org/download/GFExtras/Extras/Extra%2046.ia.mp4
40075,0,47,https://archive.org/download/GFExtras/Extras/Extra%2047.mp4|https://archive.org/download/GFExtras/Extras/Extra%2047.ia.mp4
40075,0,48,https://archive.org/download/GFExtras/Extras/Extra%2048.mp4|https://archive.org/download/GFExtras/Extras/Extra%2048.ia.mp4
40075,0,49,https://archive.org/download/GFExtras/Extras/Extra%2049.mp4|https://archive.org/download/GFExtras/Extras/Extra%2049.ia.mp4
40075,0,50,https://archive.org/download/GFExtras/Extras/Extra%2050.mp4|https://archive.org/download/GFExtras/Extras/Extra%2050.ia.mp4
40075,0,51,https://archive.org/download/GFExtras/Extras/Extra%2051.mp4
40075,0,52,https://archive.org/download/GFExtras/Extras/Extra%2052.mp4
40075,0,53,https://archive.org/download/GFExtras/Extras/Extra%2053.mp4|https://archive.org/download/GFExtras/Extras/Extra%2053.ia.mp4
40075,0,54,https://archive.org/download/GFExtras/Extras/Extra%2054.mp4|https://archive.org/download/GFExtras/Extras/Extra%2054.ia.mp4
40075,0,55,https://archive.org/download/GFExtras/Extras/Extra%2055.mp4|https://archive.org/download/GFExtras/Extras/Extra%2055.ia.mp4
40075,0,56,https://archive.org/download/GFExtras/Extras/Extra%2056.mp4|https://archive.org/download/GFExtras/Extras/Extra%2056.ia.mp4
40075,0,57,https://archive.org/download/GFExtras/Extras/Extra%2057.mp4
40075,0,58,https://archive.org/download/GFExtras/Extras/Extra%2058.mp4|https://archive.org/download/GFExtras/Extras/Extra%2058.ia.mp4
40075,0,59,https://archive.org/download/GFExtras/Extras/Extra%2059.mp4|https://archive.org/download/GFExtras/Extras/Extra%2059.ia.mp4
40075,0,60,https://archive.org/download/GFExtras/Extras/Extra%2060.mp4|https://archive.org/download/GFExtras/Extras/Extra%2060.ia.mp4
40075,0,61,https://archive.org/download/GFExtras/Extras/Extra%2061.mp4|https://archive.org/download/GFExtras/Extras/Extra%2061.ia.mp4
40075,0,62,https://archive.org/download/GFExtras/Extras/Extra%2062.mp4|https://archive.org/download/GFExtras/Extras/Extra%2062.ia.mp4
40075,0,63,https://archive.org/download/GFExtras/Extras/Extra%2063.mp4|https://archive.org/download/GFExtras/Extras/Extra%2063.ia.mp4
40075,0,64,https://archive.org/download/GFExtras/Extras/Extra%2064.mp4|https://archive.org/download/GFExtras/Extras/Extra%2064.ia.mp4
40075,0,65,https://archive.org/download/GFExtras/Extras/Extra%2065.mp4|https://archive.org/download/GFExtras/Extras/Extra%2065.ia.mp4
40075,0,66,https://archive.org/download/GFExtras/Extras/Extra%2066.mp4|https://archive.org/download/GFExtras/Extras/Extra%2066.ia.mp4
40075,0,67,https://archive.org/download/GFExtras/Extras/Extra%2067.mp4|https://archive.org/download/GFExtras/Extras/Extra%2067.ia.mp4
40075,0,68,https://archive.org/download/GFExtras/Extras/Extra%2068.mp4|https://archive.org/download/GFExtras/Extras/Extra%2068.ia.mp4
40075,0,69,https://archive.org/download/GFExtras/Extras/Extra%2069.mp4|https://archive.org/download/GFExtras/Extras/Extra%2069.ia.mp4
40075,0,70,https://archive.org/download/GFExtras/Extra%2070.mp4|https://archive.org/download/GFExtras/Extra%2070.ia.mp4
40075,0,71,https://archive.org/download/GFExtras/Extras/Extra%2071.mp4|https://archive.org/download/GFExtras/Extras/Extra%2071.ia.mp4
40075,0,72,https://archive.org/download/GFExtras/Extras/Extra%2072.mp4|https://archive.org/download/GFExtras/Extras/Extra%2072.ia.mp4
40075,0,73,https://archive.org/download/GFExtras/Extras/Extra%2073.mp4
40075,0,74,https://archive.org/download/GFExtras/Extras/Extra%2074.mp4|https://archive.org/download/GFExtras/Extras/Extra%2074.ia.mp4
40075,0,75,https://archive.org/download/GFExtras/Extras/Extra%2075.mp4|https://archive.org/download/GFExtras/Extras/Extra%2075.ia.mp4
40075,0,76,https://archive.org/download/GFExtras/Extras/Extra%2076.mp4|https://archive.org/download/GFExtras/Extras/Extra%2076.ia.mp4
40075,0,77,https://archive.org/download/GFExtras/Extras/Extra%2077.mp4|https://archive.org/download/GFExtras/Extras/Extra%2077.ia.mp4
40075,0,78,https://archive.org/download/GFExtras/Extras/Extra%2078.mp4|https://archive.org/download/GFExtras/Extras/Extra%2078.ia.mp4
40075,0,79,https://archive.org/download/GFExtras/Extras/Extra%2079.mp4|https://archive.org/download/GFExtras/Extras/Extra%2079.ia.mp4
40075,0,80,https://archive.org/download/GFExtras/Extras/Extra%2080.mp4|https://archive.org/download/GFExtras/Extras/Extra%2080.ia.mp4
40075,0,81,https://archive.org/download/GFExtras/Extras/Extra%2081.mp4|https://archive.org/download/GFExtras/Extras/Extra%2081.ia.mp4
40075,0,82,https://archive.org/download/GFExtras/Extras/Extra%2082.mp4|https://archive.org/download/GFExtras/Extras/Extra%2082.ia.mp4
40075,0,83,https://archive.org/download/GFExtras/Extras/Extra%2083.mp4|https://archive.org/download/GFExtras/Extras/Extra%2083.ia.mp4
40075,0,84,https://archive.org/download/GFExtras/Extras/Extra%2084.mp4|https://archive.org/download/GFExtras/Extras/Extra%2084.ia.mp4
40075,0,85,https://archive.org/download/GFExtras/Extras/Extra%2085.mp4|https://archive.org/download/GFExtras/Extras/Extra%2085.ia.mp4
40075,0,86,https://archive.org/download/GFExtras/Extras/Extra%2086.mp4|https://archive.org/download/GFExtras/Extras/Extra%2086.ia.mp4
40075,0,87,https://archive.org/download/GFExtras/Extras/Extra%2087.mp4|https://archive.org/download/GFExtras/Extras/Extra%2087.ia.mp4
40075,0,88,https://archive.org/download/GFExtras/Extras/Extra%2088.mp4|https://archive.org/download/GFExtras/Extras/Extra%2088.ia.mp4
40075,0,89,https://archive.org/download/GFExtras/Extras/Extra%2089.mp4
40075,0,90,https://archive.org/download/GFExtras/Extras/Extra%2090.mp4
40075,0,91,https://archive.org/download/GFExtras/Extras/Extra%2091.mp4
40075,0,92,https://archive.org/download/GFExtras/Extras/Extra%2092.mp4|https://archive.org/download/GFExtras/Extras/Extra%2092.ia.mp4
40075,0,93,https://archive.org/download/GFExtras/Extras/Extra%2093.mp4
40075,0,94,https://archive.org/download/GFExtras/Extras/Extra%2094.mp4
40075,0,95,https://archive.org/download/GFExtras/Extras/Extra%2095.mp4|https://archive.org/download/GFExtras/Extras/Extra%2095.ia.mp4
40075,0,96,https://archive.org/download/GFExtras/Extras/Extra%2096.mp4|https://archive.org/download/GFExtras/Extras/Extra%2096.ia.mp4
40075,0,97,https://archive.org/download/GFExtras/Extras/Extra%2097.mp4|https://archive.org/download/GFExtras/Extras/Extra%2097.ia.mp4
40075,0,98,https://archive.org/download/GFExtras/Extras/Extra%2098.mp4|https://archive.org/download/GFExtras/Extras/Extra%2098.ia.mp4
40075,0,99,https://archive.org/download/GFExtras/Extras/Extra%2099.mp4|https://archive.org/download/GFExtras/Extras/Extra%2099.ia.mp4
40075,0,100,https://archive.org/download/GFExtras/Extras/Extra%20100.mp4|https://archive.org/download/GFExtras/Extras/Extra%20100.ia.mp4
40075,0,101,https://archive.org/download/GFExtras/Extras/Extra%20101.mp4|https://archive.org/download/GFExtras/Extras/Extra%20101.ia.mp4
815,1,1,https://www.youtube.com/watch?v=QGvIB20VQfA&list=PLgZZ9Y_Cr272etBM8OLoU9zNqTv6Ro7_0
815,1,2,https://www.youtube.com/watch?v=c3pM9RBHj_c&list=PLgZZ9Y_Cr272etBM8OLoU9zNqTv6Ro7_0&index=2
815,1,3,https://www.youtube.com/watch?v=3NbciODq1pc&list=PLgZZ9Y_Cr272etBM8OLoU9zNqTv6Ro7_0&index=3
815,1,4,https://www.youtube.com/watch?v=ihZVOEov7WU&list=PLgZZ9Y_Cr272etBM8OLoU9zNqTv6Ro7_0&index=4
815,1,5,https://www.youtube.com/watch?v=H4CWsts2bO8&list=PLgZZ9Y_Cr272etBM8OLoU9zNqTv6Ro7_0&index=5
815,1,6,https://www.youtube.com/watch?v=8sqLuvyWfm4&list=PLgZZ9Y_Cr272etBM8OLoU9zNqTv6Ro7_0&index=6
815,2,1,https://www.youtube.com/watch?v=TkCEm-_p7UA&list=PLgZZ9Y_Cr273KXXlMvW8q5z_XJn-AZT4U
815,2,2,https://www.youtube.com/watch?v=eH-52FG60y4&list=PLgZZ9Y_Cr273KXXlMvW8q5z_XJn-AZT4U&index=2
815,2,3,https://www.youtube.com/watch?v=WcN3aBjnI0A&list=PLgZZ9Y_Cr273KXXlMvW8q5z_XJn-AZT4U&index=3
815,2,4,https://www.youtube.com/watch?v=yLIg-a73fIc&list=PLgZZ9Y_Cr273KXXlMvW8q5z_XJn-AZT4U&index=4
815,2,5,https://www.youtube.com/watch?v=3FFf3-hkM_w&list=PLgZZ9Y_Cr273KXXlMvW8q5z_XJn-AZT4U&index=5
815,2,6,https://www.youtube.com/watch?v=aatJUSmuVOk&list=PLgZZ9Y_Cr273KXXlMvW8q5z_XJn-AZT4U&index=6
815,3,1,https://www.youtube.com/watch?v=LaRTdku8gDo&list=PLgZZ9Y_Cr270MUqptq4kR76yrzACvZa8y
815,3,2,https://www.youtube.com/watch?v=_0G3mX24B68&list=PLgZZ9Y_Cr270MUqptq4kR76yrzACvZa8y&index=2
815,3,3,https://www.youtube.com/watch?v=-QOXAJKUmGI&list=PLgZZ9Y_Cr270MUqptq4kR76yrzACvZa8y&index=3
815,3,4,https://www.youtube.com/watch?v=BMGh9_R0kkQ&list=PLgZZ9Y_Cr270MUqptq4kR76yrzACvZa8y&index=4
815,3,5,https://www.youtube.com/watch?v=dzCRT6n6AxM&list=PLgZZ9Y_Cr270MUqptq4kR76yrzACvZa8y&index=5
815,3,6,https://www.youtube.com/watch?v=4pyxcuXl5nM&list=PLgZZ9Y_Cr270MUqptq4kR76yrzACvZa8y&index=6
815,4,1,https://www.youtube.com/watch?v=81Tg98sWdJw&list=PLgZZ9Y_Cr270Mp_hf7YC6wInRCp-hZzlS
815,4,2,https://www.youtube.com/watch?v=tL0symhUZ5w&list=PLgZZ9Y_Cr270Mp_hf7YC6wInRCp-hZzlS&index=2
815,4,3,https://www.youtube.com/watch?v=r0kWLbkBGII&list=PLgZZ9Y_Cr270Mp_hf7YC6wInRCp-hZzlS&index=3
815,4,4,https://www.youtube.com/watch?v=RsXGSx0RljA&list=PLgZZ9Y_Cr270Mp_hf7YC6wInRCp-hZzlS&index=4
815,4,5,https://www.youtube.com/watch?v=sxxz5QfS58g&list=PLgZZ9Y_Cr270Mp_hf7YC6wInRCp-hZzlS&index=5
815,4,6,https://www.youtube.com/watch?v=Yz7K07u4D04&list=PLgZZ9Y_Cr270Mp_hf7YC6wInRCp-hZzlS&index=6
815,5,1,https://www.youtube.com/watch?v=sqrKDqIvNs0&list=PLgZZ9Y_Cr272KTajnskapZoM7YwZ2PXHQ
815,5,2,https://www.youtube.com/watch?v=jvch-nmJe7s&list=PLgZZ9Y_Cr272KTajnskapZoM7YwZ2PXHQ&index=2
815,5,3,https://www.youtube.com/watch?v=H7SvoKxl_4o&list=PLgZZ9Y_Cr272KTajnskapZoM7YwZ2PXHQ&index=3
815,5,4,https://www.youtube.com/watch?v=1lnsz2_Vc84&list=PLgZZ9Y_Cr272KTajnskapZoM7YwZ2PXHQ&index=4
815,5,5,https://www.youtube.com/watch?v=-FnCIp4ndO4&list=PLgZZ9Y_Cr272KTajnskapZoM7YwZ2PXHQ&index=5
815,5,6,https://www.youtube.com/watch?v=WfNkSXiTBTc&list=PLgZZ9Y_Cr272KTajnskapZoM7YwZ2PXHQ&index=6
815,6,1,https://www.youtube.com/watch?v=qvtQtZ9eyGk&list=PLgZZ9Y_Cr272pZ8EWH0f7PlZSREmO8agY
815,6,2,https://www.youtube.com/watch?v=45nVtScCgkI&list=PLgZZ9Y_Cr272pZ8EWH0f7PlZSREmO8agY&index=2
815,6,3,https://www.youtube.com/watch?v=m5oKikOM-_M&list=PLgZZ9Y_Cr272pZ8EWH0f7PlZSREmO8agY&index=3
815,6,4,https://www.youtube.com/watch?v=GWOx2x1v3gw&list=PLgZZ9Y_Cr272pZ8EWH0f7PlZSREmO8agY&index=4
815,6,5,https://www.youtube.com/watch?v=p3dTxZDe7sg&list=PLgZZ9Y_Cr272pZ8EWH0f7PlZSREmO8agY&index=5
815,6,6,https://www.youtube.com/watch?v=OZb3lpO-sf0&list=PLgZZ9Y_Cr272pZ8EWH0f7PlZSREmO8agY&index=6
815,7,1,https://www.youtube.com/watch?v=6XoT6CQcuyc&list=PLgZZ9Y_Cr2733dybDuViieB8-PT7SQCLN
815,7,2,https://www.youtube.com/watch?v=Bb0-U-UrRhI&list=PLgZZ9Y_Cr2733dybDuViieB8-PT7SQCLN&index=2
815,7,3,https://www.youtube.com/watch?v=brO3eQurYvM&list=PLgZZ9Y_Cr2733dybDuViieB8-PT7SQCLN&index=3
815,7,4,https://www.youtube.com/watch?v=htEAbDaJdjc&list=PLgZZ9Y_Cr2733dybDuViieB8-PT7SQCLN&index=4
815,7,5,https://www.youtube.com/watch?v=9jaJkTtg9_I&list=PLgZZ9Y_Cr2733dybDuViieB8-PT7SQCLN&index=5
815,7,6,https://www.youtube.com/watch?v=3HqHkd-Kv3I&list=PLgZZ9Y_Cr2733dybDuViieB8-PT7SQCLN&index=6
815,8,1,https://www.youtube.com/watch?v=iGcAKm_iPqk&list=PLgZZ9Y_Cr272uV9QCG_qCAiwaxKGfesn7
815,8,2,https://www.youtube.com/watch?v=skKeVX9uM8o&list=PLgZZ9Y_Cr272uV9QCG_qCAiwaxKGfesn7&index=2
815,8,3,https://www.youtube.com/watch?v=CBs3YT8cCnY&list=PLgZZ9Y_Cr272uV9QCG_qCAiwaxKGfesn7&index=3
815,8,4,https://www.youtube.com/watch?v=sSILUbMu-ao&list=PLgZZ9Y_Cr272uV9QCG_qCAiwaxKGfesn7&index=4
815,8,5,https://www.youtube.com/watch?v=nhyzLOS9u38&list=PLgZZ9Y_Cr272uV9QCG_qCAiwaxKGfesn7&index=5
815,8,6,https://www.youtube.com/watch?v=JVRiw9er7YU&list=PLgZZ9Y_Cr272uV9QCG_qCAiwaxKGfesn7&index=6
815,9,1,https://www.youtube.com/watch?v=nQuYeXY2NyI&list=PLgZZ9Y_Cr270Ip3_bXUnA7ynl7xIhVo4q
815,9,2,https://www.youtube.com/watch?v=zflXXggJH3Q&list=PLgZZ9Y_Cr270Ip3_bXUnA7ynl7xIhVo4q&index=2
815,9,3,https://www.youtube.com/watch?v=0r_lwIFD3Bc&list=PLgZZ9Y_Cr270Ip3_bXUnA7ynl7xIhVo4q&index=3
815,9,4,https://www.youtube.com/watch?v=3g5H1fgHW3U&list=PLgZZ9Y_Cr270Ip3_bXUnA7ynl7xIhVo4q&index=4
815,9,5,https://www.youtube.com/watch?v=Q6Tihw7-x9Y&list=PLgZZ9Y_Cr270Ip3_bXUnA7ynl7xIhVo4q&index=5
815,9,6,https://www.youtube.com/watch?v=GHfZTr-UuG4&list=PLgZZ9Y_Cr270Ip3_bXUnA7ynl7xIhVo4q&index=6
85552,1,1,https://archive.org/download/EuphoriaSeasons/Season%201%20Episode%201.mp4|https://archive.org/download/EuphoriaSeasons/Season%201%20Episode%201.ia.mp4
85552,1,2,https://archive.org/download/EuphoriaSeasons/Season%201%20Episode%202.mp4|https://archive.org/download/EuphoriaSeasons/Season%201%20Episode%202.ia.mp4
85552,1,3,https://archive.org/download/EuphoriaSeasons/Season%201%20Episode%203.mp4|https://archive.org/download/EuphoriaSeasons/Season%201%20Episode%203.ia.mp4
85552,1,4,https://archive.org/download/EuphoriaSeasons/Season%201%20Episode%204.mp4|https://archive.org/download/EuphoriaSeasons/Season%201%20Episode%204.ia.mp4
85552,1,5,https://archive.org/download/EuphoriaSeasons/Season%201%20Episode%205.mp4|https://archive.org/download/EuphoriaSeasons/Season%201%20Episode%205.ia.mp4
85552,1,6,https://archive.org/download/EuphoriaSeasons/Season%201%20Episode%206.mp4|https://archive.org/download/EuphoriaSeasons/Season%201%20Episode%206.ia.mp4
85552,1,7,https://archive.org/download/EuphoriaSeasons/Season%201%20Episode%207.mp4|https://archive.org/download/EuphoriaSeasons/Season%201%20Episode%207.ia.mp4
85552,1,8,https://archive.org/download/EuphoriaSeasons/Season%201%20Episode%208.mp4|https://archive.org/download/EuphoriaSeasons/Season%201%20Episode%208.ia.mp4
85552,2,1,https://archive.org/download/EuphoriaSeasons/Season%202%20Episode%201.mp4|https://archive.org/download/EuphoriaSeasons/Season%202%20Episode%201.ia.mp4
85552,2,2,https://archive.org/download/EuphoriaSeasons/Season%202%20Episode%202.mp4|https://archive.org/download/EuphoriaSeasons/Season%202%20Episode%202.ia.mp4
85552,2,3,https://archive.org/download/EuphoriaSeasons/Season%202%20Episode%203.mp4|https://archive.org/download/EuphoriaSeasons/Season%202%20Episode%203.ia.mp4
85552,2,4,https://archive.org/download/EuphoriaSeasons/Season%202%20Episode%204.mp4|https://archive.org/download/EuphoriaSeasons/Season%202%20Episode%204.ia.mp4
85552,2,5,https://archive.org/download/EuphoriaSeasons/Season%202%20Episode%205.mp4|https://archive.org/download/EuphoriaSeasons/Season%202%20Episode%205.ia.mp4
85552,2,6,https://archive.org/download/EuphoriaSeasons/Season%202%20Episode%206.mp4|https://archive.org/download/EuphoriaSeasons/Season%202%20Episode%206.ia.mp4
85552,2,7,https://archive.org/download/EuphoriaSeasons/Season%202%20Episode%207.mp4|https://archive.org/download/EuphoriaSeasons/Season%202%20Episode%207.ia.mp4
85552,2,8,https://archive.org/download/EuphoriaSeasons/Season%202%20Episode%208.mp4|https://archive.org/download/EuphoriaSeasons/Season%202%20Episode%208.ia.mp4
85552,3,1,https://archive.org/download/EuphoriaSeasons/Season%203%20Episode%201.mp4|https://archive.org/download/EuphoriaSeasons/Season%203%20Episode%201.ia.mp4
85552,3,2,https://archive.org/download/EuphoriaSeasons/Season%203%20Episode%202.mp4|https://archive.org/download/EuphoriaSeasons/Season%203%20Episode%202.ia.mp4
85552,3,3,https://archive.org/download/EuphoriaSeasons/Season%203%20Episode%203.mp4|https://archive.org/download/EuphoriaSeasons/Season%203%20Episode%203.ia.mp4
85552,3,4,https://archive.org/download/EuphoriaSeasons/Season%203%20Episode%204.mp4|https://archive.org/download/EuphoriaSeasons/Season%203%20Episode%204.ia.mp4
85552,3,5,https://archive.org/download/EuphoriaSeasons/Season%203%20Episode%205.mp4|https://archive.org/download/EuphoriaSeasons/Season%203%20Episode%205.ia.mp4
